"row ID","style","country","stars","top_ten","brand","variety"
"1510","Pack","Hong Kong",3.25,,"Nissin","Raoh Soy Sauce Taste"
"1509","Bowl","Japan",3.5,,"Deshome","Aloe Noodle With Spicy Soybean Sauce"
"1508","Pack","Malaysia",5,"2015 #6","Deshome","Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce"
"1507","Pack","Singapore",3.5,,"Deshome","Pollen Noodles Sesame Sauce & Soy Sauce"
"1506","Pack","India",3.75,,"Deshome","Aloe Noodle With Basil Sauce"
"1505","Pack","Pakistan",3.25,,"Deshome","Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce"
"1504","Pack","China",4.25,,"Deshome","Aloe Noodle Red Onion & Sesame Sauce"
"1503","Bowl","USA",3.25,,"Deshome","Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce"
"1502","Pack","China",4,,"Deshome","Aloe Noodle Vegetable Sauce"
"1501","Tray","Japan",3.25,,"Deshome","Black Eyed Beans Noodle Basil Sauce & Sesame Sauce"
"1500","Pack","Malaysia",5,"2015 #1","Deshome","Aloe Noodle Sesame Sauce"
"1499","Pack","Vietnam",3.25,,"Indomie","Mi Goreng Cabe Ijo"
"1498","Pack","South Korea",3.5,,"Nissin","GooTa Demi Hamburg-Men"
"1497","Cup","USA",3.5,,"Mr. Noodles","Noodles In A Cup Chicken Simulated Flavour"
"1496","Pack","China",4.5,,"Vina Acecook","Hao Hao Mi Goreng Shrimp & Onion Flavour"
"1495","Cup","Malaysia",3.75,,"Sawadee","Indian Curry Flavour"
"1494","Cup","Indonesia",3.5,,"MyKuali","Penang White Curry Noodle"
"1493","Bowl","Japan",4.25,,"Amianda","Tachia Dried Noodles - Peppery"
"1492","Pack","Thailand",4,,"Amianda","Hakka Flat Noodles - Fried Bean Sauce"
"1491","Pack","South Korea",3.75,,"Amianda","Dried Noodles - Spicy Sauerkraut"
"1490","Cup","Germany",3.5,,"Amianda","Homely Dried Noodles - Original Flavor "
"1489","Pack","India",3.25,,"Amianda","Tachia Dried Noodles - Rou Zhou Meat Sauce"
"1488","Pack","Taiwan",5,,"Amianda","Hakka Flat Noodles - Satay Sauce"
"1487","Pack","Sweden",3.25,,"Amianda","Thin Noodles - Sesame Oil"
"1486","Pack","Taiwan",5,,"Amianda","Tachia Dried Noodles - Fried Shallot"
"1485","Pack","USA",5,,"Amianda","Tachia Noodles - Hot & Spicy Sauce"
"1484","Pack","Malaysia",3.75,,"Amianda","Homely Dried Noodles - Sesame Pate"
"1483","Pack","Hong Kong",4,,"Tropicana Slim","Low Fat Noodles Hainan Chicken"
"1482","Pack","Japan",4,,"Baltix","Instant Noodles With Beef Flavour Broth"
"1481","Pack","China",3.5,,"Baltix","Instant Noodles With Chicken Flavour Broth"
"1480","Pack","South Korea",4,,"Eat & Go","Spicy Chicken Mi Instan Cup"
"1479","Cup","USA",3.5,,"Batchelors","Super Noodles Mild Mexican Chilli"
"1478","Pack","Thailand",4,,"Myojo","Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor"
"1477","Pack","Thailand",4,,"Western Family","Instant Noodles Chicken Flavour"
"1476","Pack","Germany",3.5,,"Nongshim","Doong Ji Authentic Korean Cold Noodles With Chili Sauce"
"1475","Cup","Thailand",3.25,,"Nissin","Raoh Rich Soy Sauce With Roast Pork (2 Slices)"
"1474","Pack","Thailand",4,,"Nissin","Demae Ramen Kimchi Flavour Instant Noodle With Soup Base"
"1473","Cup","Thailand",5,,"Chencun","Spicy Beef"
"1472","Pack","Thailand",3.75,,"La Fonte","Spaghetti With Bolognese Sauce"
"1471","Pack","Thailand",5,"2013 #10","GS25","Gonghwachun Jjajangmyun"
"1470","Cup","Thailand",3.5,,"Golden Wheat","Korean Style Stew Beef Cooking Noodle"
"1469","Pack","Germany",3.25,,"Mama","Oriental Style Instant Kua-Chap Clear Soup"
"1468","Cup","Thailand",5,,"Samyang Foods","Samyang Ramyun (SK Version)"
"1467","Pack","Thailand",4.5,,"Maitri","Vegetarian Fried Noodles (Mie Goreng)"
"1466","Pack","Thailand",5,"2015 #8","Nissin","Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles"
"1465","Pack","Germany",3.5,,"Tokyo Noodle","Mini Instant Noodles Artificial Chicken Flavor"
"1464","Pack","Malaysia",4.75,,"Thai Pavilion","spicy Pad Thai Instant Noodles & Sauce"
"1463","Cup","USA",3.5,,"Mr. Noodles","Kimchi Bowl Noodles Oriental Noodle With Soup Base"
"1462","Bowl","Taiwan",2.25,,"Ko-Lee","Taste Sensation Instant Noodles Curry Flavour"
"1461","Cup","Singapore",4,,"ABC","Selera Pedas Mi Rebus Hot Gulai Flavor"
"1460","Pack","Singapore",3.75,,"Sau Tao","Oat Noodle Sesame Oil Flavored"
"1459","Cup","Singapore",4,,"Nagao Noodle","Ramen Kamen Thasos Galle Pork Bone"
"1458","Bowl","Singapore",3.75,,"Maruchan","Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base"
"1457","Pack","Singapore",3.75,,"Samyang Foods","Ganjjampong"
"1456","Cup","Singapore",3.5,,"Myojo","Japanese Style Noodles Shio Flavor"
"1455","Pack","Singapore",3.75,,"GaGa","Mie Jepeng Goreng Rasa Ayam Lada Hitam"
"1454","Cup","Singapore",4,,"Campbell's","Hearty Noodles Chicken Flavour"
"1453","Pack","Singapore",5,,"Lucky Me!","Special Instant Pancit Bihon With Kalamansi"
"1452","Bowl","Singapore",3.75,,"Oyatsu","Baby Star Ramen Round Chikinmini"
"1451","Cup","Singapore",4,,"Nissin","Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup"
"1450","Pack","Singapore",5,,"Wei Lih","What’s That? Leisure Meatballs Chicken Flavor"
"1449","Cup","Singapore",4,,"Tesco","Everyday Value Spicy Curry Flavour Noodles"
"1448","Pack","Singapore",4.25,,"Kamfen","E-Men Noodles Abalone Soup Flavor"
"1447","Cup","Singapore",4,,"Hi-Myon","Katsuo Udon"
"1446","Tray","Japan",4.5,,"Indomie","Instant Noodle Beef & Lime Flavour"
"1445","Pack","Malaysia",5,,"Nissin","Yakisoba"
"1444","Cup","USA",3.5,,"Koka","Oriental Style Instant Noodles Crab Flavour"
"1443","Pack","USA",4.25,,"Tablemark","Downtown Ramen Shop Shoyu"
"1442","Pack","Singapore",3.5,,"Asian Thai Foods","Gaurav Chicken Seasoning"
"1441","Bowl","USA",3.5,,"Asian Thai Foods","Preeti Instant Noodles Veg Soup Base"
"1440","Pack","Taiwan",3,,"Asian Thai Foods","Joker Ready To Eat Noodles"
"1439","Pack","Malaysia",3.5,,"Asian Thai Foods","Miteri Instant Noodles Chicken Flavor"
"1438","Pack","Japan",3.5,,"Asian Thai Foods","Rumpum Vegetable Soup Base"
"1437","Pack","Hong Kong",3,,"Asian Thai Foods","Krrish Instant Noodles Vegetable Curry Flavor"
"1436","Cup","China",3.5,,"Asian Thai Foods","Fatafat Chicken Flavor"
"1435","Pack","Singapore",4,,"Asian Thai Foods","2pm Precooked Noodles Chicken Curry Delight"
"1434","Cup","Malaysia",3.5,,"Asian Thai Foods","Rumpum Chicken Soup Base"
"1433","Pack","Singapore",3.75,,"Asian Thai Foods","Miteri Instant Noodles Vegetable Flavor"
"1432","Pack","Singapore",5,,"Asian Thai Foods","Preeti Instant Noodles Chicken Soup Base"
"1431","Pack","Singapore",5,,"Asian Thai Foods","Krrish Instant Noodles Chicken Flavor"
"1430","Bowl","South Korea",4,,"Asian Thai Foods","Fatafat Vegetable Flavor"
"1429","Pack","Colombia",3.5,,"Sapporo Ichiban","Tomato & Basil Shio Ramen"
"1428","Pack","Japan",3,,"Wu-Mu","Spicy Flavor Tomato Ramen"
"1427","Bowl","USA",3.75,,"Golden Wheat","Korean Style Shrimp Flavour Cooking Noodle"
"1426","Bowl","South Korea",4,,"Komforte Chockolates","Savory Ramen "
"1425","Pack","Malaysia",4.5,,"Vifon","Oriental Style Instant Vermicelli Sour Crab Flavour Soup"
"1424","Pack","UK",1.5,,"Golden Wonder","The Nation's Noodle Beef & Tomato Flavour"
"1423","Pack","Vietnam",3,,"Nissin","Demae Iccho XO Sauce Seafood Flavour"
"1422","Tray","USA",3,,"Peyang","Yakisoba"
"1421","Cup","China",2.75,,"Samyang Foods","Chacharoni"
"1420","Pack","Japan",3.75,,"GaGa","100 Green Chilli Soto Flavour"
"1419","Cup","Vietnam",3.5,,"Nissin","Chanpon Ramen"
"1418","Pack","South Korea",1,,"Chewy","Rice Vermicelli Spicy Beef With Chilli Flavour"
"1417","Pack","Taiwan",1.75,,"Mr. Noodles","Bowl Chicken Simulated Flavour"
"1416","Pack","Japan",2,,"Nissin","Chow Mein With Shrimp Chow Mein Noodles"
"1415","Pack","Hong Kong",0.5,,"Unif","Man Han Feast Sichuan Chilli Eel Flavor"
"1414","Pack","South Korea",5,,"Kabuto Noodles","Miso Ramen"
"1413","Pack","Taiwan",5,,"Nissin","Donbei Curry Udon (West Japanese)"
"1412","Pack","Hong Kong",4,,"Mr. Noodles","Noodles In A Cup Beef Simulated Flavour"
"1411","Pack","Taiwan",4,,"Acecook","Jan Jan Yakisoba"
"1410","Pack","Malaysia",3.25,,"Tiger Tiger","Traveller's Choice Indian Tikka Masala Flavour"
"1409","Pack","China",3.5,,"Koyo","Seaweed Ramen Made With Organic Noodles"
"1408","Cup","Philippines",3.5,,"Pop Bihun","Spesial Goreng Special"
"1407","Pack","USA",5,,"Itomen","Crab Flavor Instant Ramen"
"1406","Pack","Indonesia",3.75,,"Healtimie","Green Barley Noodle Milk Chicken Soup"
"1405","Pack","India",3.75,,"Maruchan","Old Style Shio Ramen"
"1404","Cup","Thailand",4,,"ABC","Mi ABC Rasa Ayam Bawang (Onion Chicken)"
"1403","Cup","UK",0.5,,"Nongshim","Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup"
"1402","Pack","Indonesia",3.75,,"Myojo","Chukazanmai Guangdong Style Ramen"
"1401","Tray","Japan",3.75,,"Wei Lih","What’s That? Leisure Meatballs Spicy Chicken Flavor"
"1400","Pack","South Korea",3.75,,"Samyang Foods","Star Popeye Ramyun Snack"
"1399","Bowl","Vietnam",3.75,,"Ko-Lee","Go Noodles Xtreme Hot & Spicy Flavour"
"1398","Pack","Singapore",3,,"Paldo","Cheese Noodle"
"1397","Pack","Taiwan",4,,"Sapporo Ichiban","Pokemon Shoyu Ramen"
"1396","Pack","Japan",4.75,,"Sainsbury's","Basics Instant Noodles Chicken Flavour"
"1395","Bowl","USA",4.25,,"Nissin","Sabor A Carne Sopa Instantánea Con Fideos"
"1394","Pack","South Korea",4.5,,"Nongshim","Shin Ramyun Cup"
"1393","Pack","Malaysia",4.25,,"Chencun","Braised Pork Ribs"
"1392","Pack","USA",4,,"Acecook","Comet Mori Yukino Tan-tan men"
"1391","Pack","Pakistan",3.5,,"Sanrio","Hello Kitty Hakata Shoyutonkotsu Ramen"
"1390","Pack","Indonesia",4.75,,"GaGa","Seribu 1000 Goreng Spesial"
"1389","Pack","UK",1.75,,"Wu-Mu","Ramen With Simmered Pork Flavor"
"1388","Pack","South Korea",3.75,,"Nissin","Soba Curry Noodles With Japanese Yakisoba Sauce"
"1387","Pack","Japan",4,,"Paldo","Namja Ramyun (US Version)"
"1386","Pack","Japan",4.5,,"Sawadee","Instant Noodles Spicy Tomato Flavour"
"1385","Pack","Japan",3.75,,"Nissin","Bowl Noodles Chicken Flavor"
"1384","Pack","Japan",3,,"Nissin","Cup Noodle Chilli Tomato"
"1383","Pack","Japan",4.75,,"Samyang Foods","Maesaengyitangmyun Baked Noodle"
"1382","Pack","Japan",4.75,,"Mama","Instant Noodles Chicken Green Curry Flavour"
"1381","Pack","Japan",5,,"Men-Sunaoshi","Tonkotsu Ramen"
"1380","Pack","Japan",3.75,,"A-Sha Dry Noodle","Instant Noodle Curry Flavour"
"1379","Pack","Japan",4,,"Sugakiya Foods","Udon Miso Stew"
"1378","Pack","Japan",5,,"GaGa","Mie Gepeng Kuah Rasa Soto Cabe Hijau"
"1377","Pack","Japan",4.25,,"Nissin","Cup Noodles Sabor A Gallina"
"1376","Pack","Japan",3.75,,"Mama","Instant Noodles Pork Flavour With Black Pepper"
"1375","Pack","Japan",4,,"China Best","Frozen Satay Sauce Noodle"
"1374","Pack","Japan",3.25,,"Nissin","UFO Yakisoba With Wasabi Mayonnaise"
"1373","Cup","UK",2,,"Golden Wheat","Korean Style Stew Prok Flavour Cooking Noodle"
"1372","Cup","South Korea",3.75,,"Batchelors","Super Noodles Chicken Mushroom Flavour"
"1371","Cup","Canada",0,,"A-Sha Dry Noodle","Hell Spicy Mala"
"1370","Pack","Thailand",3.25,,"Nissin","Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour"
"1369","Pack","Taiwan",3.25,,"Ruski","Instant Noodles Tom Yum Flavour"
"1368","Cup","Germany",3,,"Nan Jie Cun","Hot -Dry Instant Noodles Chilli Flavour"
"1367","Pack","UK",1.5,,"Eat & Go","Rendang Beef Flavour Fried Instant Noodle"
"1366","Cup","USA",4.25,,"GaGa","Mi Instan Cup Milk Chicken Soup"
"1365","Bowl","Hong Kong",3.5,,"Batchelors","Super Low Fat Noodles Chilli Chicken Flavour"
"1364","Bowl","China",1.75,,"Doll","Hello Kitty Dim Sum Noodle Japanese Curry Flavour"
"1363","Pack","Hong Kong",2.75,,"Sau Tao","Ho Fan Beef Soup Flavored"
"1362","Pack","Malaysia",3.5,,"Tokyo Noodle","Mini Instant Noodle Spicy Flavor"
"1361","Pack","Malaysia",5,,"Nissin","Ultraman Instant Noodle Pork Flavour"
"1360","Pack","Malaysia",3.75,,"ABC","Selera Pedas Hot Semur Chicken Flavour"
"1359","Cup","Malaysia",5,,"Nissin","Soba Classic Noodles With Japanese Yakisoba Sauce"
"1358","Pack","Malaysia",4,,"Sawadee","Instant Noodles Prawn Oriental Flavour"
"1357","Cup","Malaysia",5,,"HoMyeonDang","Premium Noodle House Seafood Ramyun"
"1356","Pack","Malaysia",3.25,,"Nissin","Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles"
"1355","Pack","Malaysia",3.25,,"Master Kong","Artificial Braised Beef Flavor Instant Noodle"
"1354","Cup","Malaysia",4.75,,"Mr. Noodles","Chicken Kimchi Oriental Style Noodles With Soup Base"
"1353","Pack","Malaysia",3.75,,"Maruchan","Seimen Japanese Instant Ramen Noodles Shio Aji"
"1352","Pack","Malaysia",3.75,,"Kumamoto","Tonkotsu Ramen MEGA Dragon"
"1351","Pack","Malaysia",4,,"Saji","Sajimee Original Soto Soup Flavor"
"1350","Pack","Malaysia",5,"2014 #7","A-Sha Dry Noodle","Instant Noodle Shallot Flavor"
"1349","Cup","Malaysia",4.5,,"GaGa","Mie Gepeng Kuah Rasa Ayam Bawang Pedas"
"1348","Pack","Malaysia",3.75,,"Nissin","Sabor A Pollo Sopa Instantánea Con Fideos"
"1347","Pack","South Korea",4,,"Sainsbury's","Barbecue Beef Flavour Instant Noodles"
"1346","Pack","Japan",3.75,,"Nissin","Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle"
"1345","Pack","USA",2.25,,"Emart","Dare You Habanero Ramyun"
"1344","Pack","USA",4,,"Mama","Instant Noodles Creamy Tom Yum Minced Pork Flavour"
"1343","Pack","USA",3.25,,"Sapporo Ichiban","Sesame Ramen"
"1342","Pack","Malaysia",4.5,,"SuperMi","Rasa Ayam Spesial"
"1341","Bowl","Canada",5,,"Maggi","Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles"
"1340","Pack","Indonesia",2.75,,"Nissin","Donbei Kansai Soy Sauce Flavor Udon"
"1339","Tray","Thailand",3.75,,"Thai Pavilion","Garlic Chili Instant Rice Noodles & Sauce"
"1338","Pack","UK",1.5,,"Nissin","Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base"
"1337","Pack","USA",4.25,,"Unif","Unif-100 Pickled Cayenne Flavor Beef Ramen"
"1336","Pack","USA",3.75,,"Sau Tao","Instant Noodle King Abalone & Chicken Flavoured"
"1335","Pack","USA",4,,"Annie Chun's","Ramen House Chicken Vegetable Flavored Ramen"
"1334","Pack","USA",3.75,,"Maruchan","I Want To Eat Ramen Pork Tonkotsu Flavor"
"1333","Pack","USA",3.75,,"Wu-Mu","Beef Flavour Tomato Ramen"
"1332","Pack","USA",3.75,,"Nissin","Sabor A Pollo Sopa Con Fideos"
"1331","Pack","Indonesia",3.75,,"Samyang Foods","三養라면 (Samyang Ramyun) (South Korean Version)"
"1330","Tray","Japan",5,"2014 #4","Mama","Instant Noodles Tom Saab Flavour"
"1329","Cup","Vietnam",1.25,,"Tesco","Instant Noodles Chow Mein Flavour"
"1328","Pack","Taiwan",3.75,,"Nissin","Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles"
"1327","Pack","China",3,,"Four Seas","Sesame Oil Chicken Flavour Instant Noodle"
"1326","Pack","Malaysia",3.75,,"Thai Choice","Instant Noodles Shrimp Flavour"
"1325","Cup","Singapore",3.25,,"Eat & Go","Curry Chicken Mi Instan Cup"
"1324","Pack","Thailand",3.5,,"ABC","Mi Goreng Spesial Special Fried Noodle"
"1323","Pack","China",2,,"President","Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle"
"1322","Pack","South Korea",4,,"Eat & Go","Chicken Onion Mi Instan Cup"
"1321","Pack","Japan",3.75,,"ABC","Mi Goreng Pangsit Fried Noodle With Dumpling"
"1320","Cup","Thailand",3.75,,"Eat & Go","Rasa Baso Sapi Meat Ball Mi Instan Cup"
"1319","Pack","Malaysia",4.25,,"ABC","Mi Cup Rasa Kari Ayam Chicken Curry Flavour"
"1318","Bowl","Japan",4,,"Nissin","Cup Noodle Curry X Gunpla RX-78-2 Gundam"
"1317","Pack","Taiwan",2.5,,"ABC","Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour"
"1316","Pack","South Korea",2.75,,"ABC","Rasa Ayam Bawang Chicken Onion Flavour"
"1315","Pack","UK",2.75,,"ABC","Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken"
"1314","Pack","South Korea",5,,"ABC","Mi Cup Rasa Soto Ayam Chicken Soto Flavour"
"1313","Pack","Indonesia",3.25,,"Wu-Mu","Dried Noodle With Jah Jan Sauce"
"1312","Pack","Japan",3.75,,"Chewy","Rice Vermicelli Scallop With XO Sauce Flavour"
"1311","Pack","Indonesia",4,,"Ko-Lee","Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour"
"1310","Tray","USA",3,,"Prima Taste","Singapore Chilli Crab La Mian"
"1309","Cup","Thailand",3.75,,"Samyang Foods","Baked Noodle Spicy Grilled Beef Ramyun"
"1308","Pack","South Korea",5,"2014 #9","Sainsbury's","Basics Instant Noodles Chicken Curry Flavour"
"1307","Cup","Japan",3.75,,"Wu-Mu","Shiitake Flavor Spinach Ramen"
"1306","Pack","Singapore",2.5,,"Wu-Mu","Ramen With Stewed Pork Flavor"
"1305","Pack","Taiwan",3.75,,"Adabi","Mi Bandung Prawn Mee"
"1304","Pack","Hong Kong",4.75,,"Vifon","Mì Gà Tìm Chua Cay Hot & Sour Chicken Flavor Instant Noodles"
"1303","Cup","Canada",1.5,,"Ottogi","Ppushu Ppushu Noodle Snack Bulgogi Flavor"
"1302","Pack","Thailand",5,"2014 #10","Ko-Lee","Instant Noodles Mixed Vegetable"
"1301","Pack","Hong Kong",3.25,,"Deshome","Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce"
"1300","Pack","South Korea",5,,"Tokachimen Koubou","Jet Black Sesame Oil Pork Tonkotsu"
"1299","Cup","Canada",1,,"Koka","Purple Wheat Noodles Aglio Olio"
"1298","Bowl","South Korea",4,,"Nongshim","Oolongmen Kimchi Cup Noodle Soup Mix"
"1297","Pack","Indonesia",3.25,,"Thai Kitchen","Rice Noodle Cart Sweet Citrus Ginger"
"1296","Pack","Taiwan",3.5,,"Lucky Me!","Supreme Chow Mein Seafood Flavor Instant Stir-Fried Noodles"
"1295","Pack","Taiwan",3.25,,"Batchelors","Super Noodles Roast Beef & Onion Flavour"
"1294","Cup","Thailand",3,,"Kimura","Kumamoto Tonkotsu Ramen"
"1293","Pack","Singapore",4.25,,"Sau Tao","QQ Scallop Seafood Vermicelli"
"1292","Cup","Colombia",3,,"JML","Braised Beef Noodles"
"1291","Cup","Vietnam",3.25,,"Nongshim","Sain Sain Garlic Teriyaki Fresh Cooked Udon Pasta"
"1290","Tray","South Korea",4.5,,"A-One","Mì Ly Instant Noodles Mì Tôm Shrimp Flavor"
"1289","Pack","China",4,,"Nissin","Cup Noodles Sabor A Carne Sopa Con Fideos"
"1288","Bowl","Hong Kong",3.75,,"Myojo","Prawn Noodles"
"1287","Pack","Japan",5,,"Thai Choice","Instant Noodles Chicken Flavour"
"1286","Pack","UK",3.25,,"Wu-Mu","Steam Mushroom Flavor Ramen"
"1285","Bowl","Philippines",3.25,,"Wu-Mu","Ramen With Pickled Mustard Flavor"
"1284","Tray","USA",4.25,,"GaGa","Mie Gepeng Kuah Rasa Ayam Lada Hitam"
"1283","Cup","South Korea",4,,"Good Tto Leu Foods","Lightning Beef Bone Tteokguk Rice Cake Soup"
"1282","Pack","Singapore",2.75,,"Mr. Noodles","Noodles In A Cup Spicy Chicken Simulated Flavour"
"1281","Bowl","Japan",2.25,,"Samyang Foods","Red Nagasaki Jjampong"
"1280","Pack","Taiwan",5,,"Knorr","Quick Serve Macaroni Shrimp Broth"
"1279","Pack","UK",3.5,,"Mama","Instant Noodles Yentafo Tom Yum Mohfai Flavour"
"1278","Pack","South Korea",3.25,,"Western Family","Instant Noodles In A Cup Chicken Flavour"
"1277","Pack","Vietnam",2,,"Nissin","Demae Ramen Shoyu Tonkotsu Artificial Pork Flavour"
"1276","Pack","Malaysia",4.25,,"A-Sha Dry Noodle","Instant Noodle Original Flavor"
"1275","Pack","Taiwan",4.5,,"Koka","Oriental Style Instant Noodles Tom Yam Flavour"
"1274","Pack","Taiwan",3.75,,"Nissin","Cup Noodle Cheese Curry"
"1273","Pack","UK",3.25,,"Nongshim","Soon Veggie Noodle Soup"
"1272","Pack","South Korea",3.5,,"Yum Yum","Oriental Style Instant Noodles Seafood Flavour"
"1271","Pack","Singapore",5,"2014 #8","Thai Kitchen","Rice Noodle Cart Thai Peanut"
"1270","Pack","UK",5,,"Pop Bihun","Spesial Rasa Soto Ayam"
"1269","Pack","Hong Kong",2.5,,"Maruchan","I Want To Eat Ramen Miso Flavor"
"1268","Pack","Taiwan",3.25,,"Healtimie","Green Barley Noodle Vegetable Soup"
"1267","Cup","Indonesia",3.75,,"Paldo","Korean Traditional Beef Gomtangmen"
"1266","Cup","Indonesia",4,,"Sainsbury's","Chicken Flavour Instant Noodles"
"1265","Cup","Indonesia",3.75,,"Ottogi","Japchae Vermicelli Noodle"
"1264","Cup","Indonesia",4.25,,"Ve Wong","Little Prince Brand Snack Noodles Original Flavor"
"1263","Cup","Japan",4.25,,"Nissin","Spa Oh Tarako Spaghetti"
"1262","Cup","Indonesia",3.75,,"Adabi","Mi Segera Kari Ayam Instant Noodles"
"1261","Cup","Indonesia",3.75,,"Mama","Instant Noodles Cup Seafood Flavour"
"1260","Pack","Indonesia",5,,"Takamori Kosan","Fresh Chow Mein Noodles With Seasoning"
"1259","Cup","Indonesia",3.75,,"Hi-Myon","Instant Noodle Udon Hot & Spicy"
"1258","Pack","Indonesia",4.5,,"Golden Wheat","Korean Style Mushroom Chicken Flavour Cooking Noodle"
"1257","Cup","Indonesia",4,,"Ruski","Instant Noodles Stewed Beef Flavour"
"1256","Cup","Indonesia",4.25,,"Koka","Spicy Shrimp Tom Yam Flavour"
"1255","Cup","Thailand",3.25,,"Mamee","Mi Segera SLLRRRP! Perencah Kari Xtra Pedas"
"1254","Bowl","Hong Kong",2.75,,"Unif","Unif-100 Instant Noodles Artificial Tart Beef Flavor"
"1253","Tray","USA",3.75,,"A-Sha Dry Noodle","Hello Kitty La Wei (Spicy Flavor)"
"1252","Pack","UK",2.25,,"Vifon","Oriental Style Instant Noodle Mi Ga Chicken Flavor"
"1251","Pack","Thailand",3.5,,"Sapporo Ichiban","Otafuku Okonomi Sauce Yakisoba"
"1250","Bowl","South Korea",3.75,,"Indomie","Taste Of Asia Mi Kuah Rasa Tom Yum Ala Thailand"
"1249","Cup","Colombia",2.75,,"Sakura Noodle","Chikara Brand Udon Chicken Flavor"
"1248","Pack","Taiwan",4,,"Sakura Noodle","Chikara Brand Udon Oriental Flavor"
"1247","Pack","Japan",4,,"Sakura Noodle","Chikara Brand Udon Mushroom Flavor"
"1246","Pack","USA",4,,"Sakura Noodle","Chikara Brand Udon Hot & Spicy Flavor"
"1245","Pack","Hong Kong",3.5,,"Shirakiku","Fresh Chow Mein Noodles With Seasoning"
"1244","Pack","China",3.75,,"Sakura Noodle","Chikara Brand Udon Beef Flavor"
"1243","Pack","Hong Kong",1.75,,"Batchelors","Super Noodles Peppered Steak Flavour"
"1242","Tray","USA",4,,"Kin-Dee","Instant Rice Noodle Pad Thai"
"1241","Pack","Japan",3.75,,"Indomie","Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea"
"1240","Pack","Malaysia",4,,"Plats Du Chef","Cuisine Adventures Chicken Pho Soup"
"1239","Pack","Indonesia",4,,"Ah Lai","White Curry Noodle"
"1238","Pack","Japan",5,,"Lotus Foods","Jade Pearl Rice Ramen"
"1237","Pack","Thailand",3.5,,"Lotus Foods","Millet & Brown Rice Ramen"
"1236","Cup","South Korea",3.25,,"Lotus Foods","Forbidden Rice Ramen"
"1235","Pack","Hong Kong",3.75,,"Oyatsu","Baby Star Ramen Round Consomme Mini"
"1234","Pack","UK",2.75,,"Paldo","Bulnak Bokkummyun Spicy Fried Octopus Ramyun"
"1233","Pack","Colombia",3.25,,"Mamee","Instant Vermicelli Tom Yam Flavour"
"1232","Pack","Indonesia",3.25,,"Mamee","Mie Goreng Indonesia Original Flavour"
"1231","Pack","Taiwan",3.75,,"Mamee","Chef Curry Laksa Flavour"
"1230","Pack","Malaysia",4,,"Mamee","Monster Chicken Flavour Snack Noodles"
"1229","Pack","Japan",2.5,,"Mamee","SLLRRRP! Kari Berapi"
"1228","Pack","Japan",3.75,,"Mamee","Instant Noodles Vegetarian Flavour"
"1227","Bowl","Canada",0.5,,"Mamee","Chef Creamy Tom Yam Flavour"
